x,y,z
0.05078297108411789,-0.019029736518859863,-0.035350680351257324
0.041644319891929626,0.007826626300811768,-0.029565580189228058
0.011626362800598145,0.004121840000152588,0.03386449068784714
0.01700969785451889,-0.019694924354553223,0.019690029323101044
0.029375679790973663,-0.026421844959259033,-0.013315081596374512
0.026722021400928497,-0.017879068851470947,-0.006690263748168945
0.013790987432003021,-0.00012755393981933594,0.01611804962158203
0.011526912450790405,-0.009091079235076904,0.012400276958942413
0.021077729761600494,-0.014486491680145264,0.010717153549194336
0.014486446976661682,-0.0019689202308654785,-0.0007346943020820618
-0.006087742745876312,0.019255518913269043,0.009170658886432648
-9.934604167938232e-05,0.010188460350036621,-0.0007452964782714844
0.01868586242198944,-0.011542081832885742,-0.012010335922241211
0.02072037383913994,-0.01620304584503174,-0.015939131379127502
-0.0011801645159721375,-0.0073264241218566895,0.005501516163349152
-0.007788289338350296,-0.002541482448577881,0.014839164912700653
-0.0033800527453422546,0.014203786849975586,0.015113003551959991
0.009909983724355698,0.004335761070251465,-0.0010274723172187805
0.00804281234741211,-0.00859004259109497,-0.01783014088869095
-0.002245374023914337,-0.006123960018157959,-0.009549856185913086
-0.01497885212302208,0.00018996000289916992,0.004633180797100067
-0.004370972514152527,-0.008731245994567871,-0.011024601757526398
0.024923302233219147,-0.02910590171813965,-0.008469700813293457
0.02679803967475891,-0.02429807186126709,-0.016503572463989258
0.0012297257781028748,-0.01246023178100586,-0.01671433448791504
0.0011875182390213013,-0.011013805866241455,-0.005020022392272949
-0.0009217485785484314,-0.008831441402435303,0.02205299586057663
0.001765608787536621,-0.00518190860748291,0.010524392127990723

